CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,GeneratedReview,Churn,patient_id
CUS-013995,69.0,Male,Boston,Gold,36,649.82,Sports,2024-01-02,0.48,58.2,0,10,Very satisfied with my beauty purchase.,0,467
CUS-013996,18.0,Male,Houston,Silver,2,52.63,Home,2024-10-30,0.05,50.7,199,8,Toys products exceeded my expectations.,0,467
CUS-013997,18.0,Female,Dallas,Gold,17,197.28,Electronics,2025-03-23,0.57,5.0,359,5,Very satisfied with my books purchase.,0,467
CUS-013998,18.0,Female,San Francisco,Silver,8,1068.19,Home,2023-09-30,0.38,11.6,350,9,Fast shipping and excellent fashion options!,0,467
CUS-013999,50.0,Male,Houston,Gold,25,587.58,Electronics,2025-01-01,0.31,64.6,371,8,Amazing quality and great customer service in electronics.,0,467
CUS-014000,39.0,Male,New York,Silver,12,1057.41,Home,2025-01-11,0.01,54.5,0,3,Books selection could be better.,0,467
CUS-014001,56.0,Female,Los Angeles,Silver,2,1101.62,Toys,2024-03-31,0.61,55.3,9,1,Fast shipping and excellent grocery options!,0,467
CUS-014002,69.0,Female,Chicago,Silver,26,1081.89,Books,2024-06-12,0.24,76.2,244,5,Fast shipping and excellent fashion options!,0,467
CUS-014003,69.0,Male,New York,Gold,15,1095.46,Sports,2024-07-30,0.65,5.0,0,7,Amazing quality and great customer service in home.,0,467
CUS-014004,18.0,Male,Dallas,Gold,8,3363.1,Beauty,2023-06-29,0.26,53.1,261,3,"Loved the electronics selection, very happy!",0,467
CUS-014005,28.0,Male,Miami,Silver,46,201.4,Beauty,2025-01-14,0.01,58.8,168,8,Very satisfied with my home purchase.,1,467
CUS-014006,18.0,Female,Miami,Gold,36,272.06,Electronics,2025-03-20,0.06,5.0,12,9,Electronics products exceeded my expectations.,0,467
CUS-014007,18.0,Female,Houston,Gold,41,667.94,Beauty,2025-03-20,0.01,103.7,371,2,Fast shipping and excellent grocery options!,0,467
CUS-014008,62.0,Male,Houston,Gold,22,741.03,Home,2023-09-03,0.26,38.3,153,9,Very satisfied with my sports purchase.,0,467
CUS-014009,61.0,Male,Miami,Silver,17,395.79,Books,2025-03-20,0.2,101.5,0,7,Fast shipping and excellent sports options!,0,467
CUS-014010,18.0,Male,Miami,Gold,22,906.55,Electronics,2024-10-05,0.14,8.6,31,8,Amazing quality and great customer service in electronics.,0,468
CUS-014011,37.0,Male,Houston,Gold,2,1195.87,Electronics,2024-05-23,0.65,5.0,299,4,"Service needs improvement, especially for toys.",0,468
CUS-014012,45.0,Male,Chicago,Silver,23,52.63,Grocery,2024-12-31,0.06,128.5,245,9,Very satisfied with my home purchase.,0,468
CUS-014013,61.0,Female,Chicago,Platinum,25,610.77,Electronics,2023-08-16,0.33,79.4,371,7,Fast shipping and excellent grocery options!,0,468
CUS-014014,18.0,Male,Chicago,Platinum,27,52.63,Electronics,2023-06-29,0.14,89.3,257,7,Fast shipping and excellent electronics options!,1,468
CUS-014015,69.0,,San Francisco,Silver,2,52.63,Grocery,2024-03-31,0.01,5.0,0,17,"Loved the sports selection, very happy!",0,468
CUS-014016,69.0,Male,Houston,Silver,45,52.63,Fashion,2024-03-31,0.01,46.5,0,9,Very satisfied with my home purchase.,0,468
CUS-014017,66.0,Male,Houston,Silver,22,386.24,Grocery,2025-01-04,0.47,80.4,144,5,Amazing quality and great customer service in books.,0,468
CUS-014018,18.0,Female,Chicago,Silver,24,411.34,Beauty,2024-10-05,0.55,25.7,145,7,Amazing quality and great customer service in electronics.,0,468
CUS-014019,34.0,Male,Houston,Silver,27,877.53,Fashion,2024-01-04,0.31,25.0,43,6,"Loved the grocery selection, very happy!",0,468
CUS-014020,37.0,Male,Houston,Platinum,2,748.03,Grocery,2025-01-14,0.54,9.3,127,7,Beauty products exceeded my expectations.,0,468
CUS-014021,69.0,Female,Los Angeles,Silver,43,310.55,Sports,2025-03-20,0.06,64.5,95,6,"Loved the fashion selection, very happy!",0,468
CUS-014022,18.0,Female,Houston,Gold,16,323.28,Electronics,2024-06-12,0.23,103.0,252,4,Had issues with delivery for fashion.,0,468
CUS-014023,32.0,Male,San Francisco,Silver,25,520.46,Fashion,2024-05-08,0.37,21.7,79,2,Fast shipping and excellent toys options!,0,468
CUS-014024,69.0,Male,Miami,Gold,2,52.63,Sports,2024-08-12,0.29,115.8,50,5,Very satisfied with my books purchase.,0,468
CUS-014025,32.0,Male,Boston,Gold,30,946.66,Books,2025-01-11,0.11,131.3,238,4,Amazing quality and great customer service in toys.,0,468
CUS-014026,18.0,Male,Houston,Silver,8,813.07,Grocery,2024-06-12,0.48,5.0,0,7,Amazing quality and great customer service in home.,0,468
CUS-014027,18.0,Male,Chicago,Silver,3,52.63,Grocery,2025-01-14,0.28,44.1,0,3,Beauty selection could be better.,1,468
CUS-014028,29.0,Female,Houston,Silver,14,1044.61,Electronics,2023-10-01,0.21,95.0,20,6,Very satisfied with my books purchase.,1,468
CUS-014029,65.0,Male,Dallas,Silver,22,52.63,Fashion,2024-02-06,0.03,104.2,174,7,Fast shipping and excellent fashion options!,0,468
CUS-014030,18.0,Female,Miami,Silver,13,643.01,Grocery,2025-03-25,0.01,5.3,248,9,Disappointed with the recent home purchase.,0,468
CUS-014031,18.0,Female,Chicago,Silver,33,52.63,Grocery,2024-12-31,0.01,33.5,59,7,Fast shipping and excellent beauty options!,0,468
CUS-014032,44.0,Female,Los Angeles,Platinum,15,654.87,Books,2024-06-12,0.62,80.5,146,8,Grocery products exceeded my expectations.,1,468
CUS-014033,69.0,Female,San Francisco,Gold,25,785.52,Beauty,2025-01-14,0.11,76.6,0,9,Fast shipping and excellent toys options!,0,468
CUS-014034,18.0,Male,Boston,Gold,32,464.75,Sports,2025-03-20,0.42,16.7,194,7,Not satisfied with the electronics products.,0,468
CUS-014035,45.0,Male,New York,Gold,26,1203.68,Grocery,2023-09-30,0.28,55.5,257,7,Amazing quality and great customer service in grocery.,0,468
CUS-014036,53.0,Female,Los Angeles,Silver,4,52.63,Grocery,2024-08-12,0.01,118.1,32,9,"Service needs improvement, especially for home.",0,468
CUS-014037,42.0,Male,Chicago,Silver,25,52.63,Fashion,2025-03-20,0.28,45.5,67,5,Amazing quality and great customer service in electronics.,0,468
CUS-014038,38.0,Male,Chicago,Gold,44,609.66,Beauty,2024-07-25,0.65,93.4,130,2,Beauty products exceeded my expectations.,0,468
CUS-014039,34.0,Male,Chicago,Silver,10,760.51,Fashion,2025-03-14,0.36,103.0,270,6,Amazing quality and great customer service in beauty.,0,468
CUS-014040,41.0,Male,New York,Silver,15,1230.45,Electronics,2025-01-11,0.22,22.1,143,7,Disappointed with the recent books purchase.,0,469
CUS-014041,69.0,Non-binary,Boston,Silver,15,52.63,Grocery,2025-01-14,0.47,116.0,0,7,Amazing quality and great customer service in grocery.,0,469
CUS-014042,43.0,Female,Miami,Silver,12,3169.98,Electronics,2025-03-20,0.01,5.0,98,12,Disappointed with the recent electronics purchase.,0,469
CUS-014043,69.0,Non-binary,Los Angeles,Gold,19,165.25,Electronics,2025-03-20,0.65,110.1,33,3,Not satisfied with the sports products.,0,469
CUS-014044,64.0,Female,Boston,Silver,23,728.54,Grocery,2025-05-28,0.27,87.8,98,7,Not satisfied with the electronics products.,0,469
CUS-014045,49.0,Male,New York,Silver,16,373.49,Grocery,2023-08-16,0.01,38.8,9,8,Disappointed with the recent toys purchase.,0,469
CUS-014046,18.0,,Houston,Gold,10,518.83,Home,2023-08-16,0.06,124.4,0,1,Amazing quality and great customer service in home.,0,469
CUS-014047,18.0,Male,Houston,Silver,18,280.29,Sports,2025-05-26,0.24,86.5,108,7,Fast shipping and excellent fashion options!,0,469
CUS-014048,69.0,Male,San Francisco,Gold,48,4284.62,Home,2024-10-05,0.65,5.0,37,11,Beauty selection could be better.,0,469
CUS-014049,69.0,Female,Miami,Platinum,24,248.29,Books,2024-03-23,0.16,55.3,0,7,Fast shipping and excellent toys options!,0,469
CUS-014050,18.0,Male,Boston,Gold,8,52.63,Electronics,2023-09-01,0.27,142.3,270,4,Toys selection could be better.,0,469
CUS-014051,18.0,Female,Miami,Gold,32,909.92,Electronics,2024-03-31,0.46,37.2,86,7,Had issues with delivery for home.,0,469
CUS-014052,19.0,Female,San Francisco,Silver,7,177.12,Electronics,2025-01-14,0.56,5.0,27,1,"Loved the books selection, very happy!",0,469
CUS-014053,18.0,Female,Houston,Silver,2,52.63,Electronics,2024-04-17,0.01,98.5,111,5,Disappointed with the recent books purchase.,1,469
CUS-014054,46.0,Non-binary,Dallas,Silver,45,52.63,Sports,2025-03-20,0.01,111.5,50,8,"Loved the home selection, very happy!",0,469
CUS-014055,40.0,Female,Chicago,Gold,34,1135.95,Beauty,2025-03-20,0.62,14.3,203,11,Amazing quality and great customer service in home.,0,469
CUS-014056,69.0,Male,San Francisco,Silver,24,444.67,Fashion,2024-04-19,0.53,90.8,111,8,Disappointed with the recent books purchase.,0,469
CUS-014057,41.0,Female,San Francisco,Silver,58,52.63,Beauty,2025-05-26,0.1,90.8,122,6,Very satisfied with my home purchase.,0,469
CUS-014058,43.0,Female,Miami,Gold,70,696.56,Books,2025-01-14,0.26,7.4,235,8,Fast shipping and excellent grocery options!,0,469
CUS-014059,44.0,Male,Houston,Gold,23,12241.28,Fashion,2024-03-31,0.65,83.2,94,13,"Loved the fashion selection, very happy!",0,469
CUS-014060,36.0,Male,Boston,Gold,26,52.63,Toys,2024-05-22,0.01,107.8,318,12,Fast shipping and excellent sports options!,1,469
CUS-014061,21.0,Male,Boston,Gold,6,52.63,Books,2025-03-20,0.11,117.8,327,10,"Loved the home selection, very happy!",0,469
CUS-014062,61.0,Male,Boston,Gold,47,52.63,Home,2024-10-05,0.3,17.7,192,11,Toys selection could be better.,0,469
CUS-014063,69.0,Female,New York,Gold,31,772.17,Toys,2023-09-13,0.25,46.1,1,7,Amazing quality and great customer service in toys.,0,469
CUS-014064,18.0,Male,New York,Silver,21,1200.8,Grocery,2025-03-20,0.5,5.0,298,14,Fast shipping and excellent books options!,0,469
CUS-014065,18.0,Female,Miami,Silver,18,536.77,Grocery,2024-03-31,0.05,17.1,0,7,"Loved the grocery selection, very happy!",0,469
CUS-014066,65.0,Male,New York,Platinum,18,167.93,Toys,2024-10-03,0.55,58.6,89,6,Fast shipping and excellent books options!,0,469
CUS-014067,41.0,Male,Chicago,Silver,68,52.63,Sports,2025-01-11,0.03,97.6,0,7,"Service needs improvement, especially for toys.",0,469
CUS-014068,18.0,Male,Chicago,Silver,23,854.49,Fashion,2025-04-17,0.31,5.0,349,8,Disappointed with the recent electronics purchase.,0,469
CUS-014069,69.0,Male,Los Angeles,Silver,48,1169.4,Beauty,2025-01-14,0.32,52.4,68,8,Very satisfied with my beauty purchase.,1,469
CUS-014070,50.0,Female,New York,Silver,28,52.63,Sports,2024-05-18,0.45,105.9,158,7,Very satisfied with my electronics purchase.,0,470
CUS-014071,43.0,Female,Chicago,Silver,17,52.63,Home,2024-11-18,0.18,5.0,8,7,"Service needs improvement, especially for electronics.",0,470
CUS-014072,69.0,Male,Miami,Silver,18,3561.43,Beauty,2025-01-14,0.65,27.4,25,2,"Loved the home selection, very happy!",0,470
CUS-014073,69.0,Male,Chicago,Silver,67,52.63,Books,2024-08-20,0.6,93.6,259,6,"Loved the grocery selection, very happy!",0,470
CUS-014074,60.0,Male,Los Angeles,Platinum,44,770.37,Beauty,2023-08-16,0.13,10.8,17,5,Toys products exceeded my expectations.,0,470
CUS-014075,18.0,Female,Chicago,Silver,23,1221.36,Books,2025-03-20,0.26,10.3,364,3,Amazing quality and great customer service in home.,1,470
CUS-014076,69.0,Female,Dallas,Gold,4,52.63,Grocery,2024-02-18,0.06,76.7,59,5,Fast shipping and excellent electronics options!,0,470
CUS-014077,68.0,Male,New York,Gold,27,680.41,Grocery,2025-01-11,0.13,27.4,160,8,Amazing quality and great customer service in beauty.,0,470
CUS-014078,69.0,Male,Miami,Gold,46,703.89,Grocery,2025-01-14,0.23,83.0,45,8,Very satisfied with my beauty purchase.,0,470
CUS-014079,46.0,Female,Houston,Gold,27,978.71,Books,2024-04-06,0.01,24.0,314,8,Grocery products exceeded my expectations.,0,470
CUS-014080,45.0,Male,Chicago,Silver,18,1026.04,Grocery,2023-08-31,0.14,112.3,364,11,"Loved the toys selection, very happy!",0,470
CUS-014081,69.0,Female,Dallas,Silver,10,865.89,Beauty,2025-04-14,0.65,58.9,49,3,Amazing quality and great customer service in electronics.,0,470
CUS-014082,18.0,Male,New York,Silver,4,767.79,Home,2024-04-25,0.01,109.6,242,7,Fast shipping and excellent fashion options!,0,470
CUS-014083,63.0,Male,Houston,Silver,13,1112.06,Books,2025-05-31,0.01,99.4,2,5,Very satisfied with my grocery purchase.,0,470
CUS-014084,29.0,,Chicago,Gold,48,122.69,Sports,2024-05-22,0.1,46.9,0,2,"Loved the grocery selection, very happy!",0,470
CUS-014085,69.0,Female,New York,Gold,24,949.14,Beauty,2025-01-14,0.26,70.3,99,3,Very satisfied with my grocery purchase.,0,470
CUS-014086,18.0,Female,New York,Platinum,8,1125.5,Books,2023-08-31,0.65,10.3,143,7,Amazing quality and great customer service in toys.,0,470
CUS-014087,69.0,Female,Houston,Silver,18,52.63,Electronics,2025-01-14,0.4,77.3,238,15,Fast shipping and excellent electronics options!,0,470
CUS-014088,46.0,Male,New York,Silver,27,234.48,Fashion,2023-08-27,0.4,5.0,158,7,Grocery products exceeded my expectations.,0,470
CUS-014089,18.0,Male,Los Angeles,Silver,32,859.67,Fashion,2025-01-11,0.2,14.7,212,8,Fast shipping and excellent fashion options!,0,470
CUS-014090,69.0,Female,New York,Gold,18,687.79,Books,2024-10-05,0.22,5.0,0,7,Fast shipping and excellent sports options!,0,470
CUS-014091,69.0,Non-binary,Boston,Silver,69,377.12,Fashion,2024-10-30,0.28,110.9,30,6,"Loved the beauty selection, very happy!",0,470
CUS-014092,18.0,Female,New York,Silver,3,370.68,Home,2024-05-22,0.65,5.0,149,8,Fashion products exceeded my expectations.,0,470
CUS-014093,38.0,Female,Miami,Gold,13,1106.3,Sports,2025-01-14,0.41,38.5,362,4,Amazing quality and great customer service in electronics.,0,470
CUS-014094,44.0,Male,Chicago,Gold,46,940.45,Books,2024-04-25,0.49,139.3,206,8,Had issues with delivery for sports.,1,470
CUS-014095,18.0,Male,Houston,Silver,14,1006.8,Fashion,2025-01-14,0.65,52.2,243,3,Fast shipping and excellent books options!,0,470
CUS-014096,18.0,Male,San Francisco,Gold,12,52.63,Home,2024-06-12,0.14,12.0,0,6,Very satisfied with my fashion purchase.,0,470
CUS-014097,58.0,Male,Boston,Silver,8,52.63,Sports,2024-06-12,0.1,106.5,235,9,"Service needs improvement, especially for toys.",0,470
CUS-014098,46.0,Non-binary,Chicago,Silver,48,1086.54,Fashion,2025-01-14,0.42,91.3,72,3,"Loved the toys selection, very happy!",0,470
CUS-014099,47.0,Female,Chicago,Gold,26,898.72,Grocery,2025-03-20,0.36,70.5,253,4,Not satisfied with the books products.,0,470
CUS-014100,63.0,Female,San Francisco,Silver,24,3617.77,Grocery,2025-01-14,0.56,102.7,240,7,Very satisfied with my fashion purchase.,0,471
CUS-014101,43.0,Female,New York,Silver,17,968.5,Electronics,2023-08-16,0.08,20.9,150,9,Very satisfied with my electronics purchase.,1,471
CUS-014102,69.0,Female,Dallas,Silver,10,1176.3,Grocery,2025-01-14,0.38,32.4,35,8,Fashion products exceeded my expectations.,0,471
CUS-014103,45.0,Female,New York,Silver,27,1222.1,Fashion,2025-03-25,0.28,12.6,262,10,Fast shipping and excellent toys options!,0,471
CUS-014104,48.0,Female,New York,Silver,15,1144.6,Electronics,2023-08-16,0.07,5.0,49,9,Very satisfied with my books purchase.,0,471
CUS-014105,29.0,Male,Houston,Silver,26,52.63,Sports,2025-01-14,0.12,69.7,0,3,Fashion products exceeded my expectations.,0,471
CUS-014106,18.0,Male,Dallas,Gold,3,52.63,Beauty,2025-03-20,0.58,42.1,109,6,Amazing quality and great customer service in electronics.,0,471
CUS-014107,47.0,Male,Chicago,Gold,24,579.83,Grocery,2024-10-30,0.65,5.0,0,7,Amazing quality and great customer service in grocery.,0,471
CUS-014108,52.0,Male,Houston,Silver,18,1187.1,Books,2024-01-26,0.25,59.3,369,8,"Service needs improvement, especially for electronics.",0,471
CUS-014109,18.0,Female,New York,Platinum,2,52.63,Grocery,2025-01-14,0.32,18.0,129,3,"Service needs improvement, especially for toys.",0,471
CUS-014110,18.0,Male,Los Angeles,Gold,10,476.82,Sports,2023-06-29,0.34,80.6,371,7,Very satisfied with my grocery purchase.,0,471
CUS-014111,33.0,Male,New York,Gold,22,1220.69,Books,2024-05-23,0.62,14.0,371,6,Amazing quality and great customer service in fashion.,0,471
CUS-014112,55.0,Female,Boston,Platinum,11,1864.63,Home,2025-01-14,0.55,112.7,239,2,Amazing quality and great customer service in fashion.,0,471
CUS-014113,18.0,Female,Houston,Gold,2,556.66,Beauty,2023-10-15,0.01,27.6,0,8,Very satisfied with my toys purchase.,0,471
CUS-014114,58.0,Female,Houston,Gold,29,772.89,Home,2023-06-29,0.14,142.3,207,2,"Loved the electronics selection, very happy!",0,471
CUS-014115,69.0,Female,Dallas,Silver,27,297.3,Grocery,2025-01-14,0.15,84.7,333,3,Fashion products exceeded my expectations.,0,471
CUS-014116,63.0,Male,Chicago,Gold,3,578.73,Toys,2025-03-23,0.65,104.2,234,3,Amazing quality and great customer service in toys.,0,471
CUS-014117,69.0,Male,San Francisco,Platinum,23,52.63,Home,2025-03-25,0.65,5.0,271,5,"Loved the grocery selection, very happy!",0,471
CUS-014118,41.0,Female,Dallas,Silver,21,52.63,Sports,2024-08-12,0.24,67.9,23,6,Very satisfied with my home purchase.,0,471
CUS-014119,39.0,Male,Miami,Silver,7,557.52,Grocery,2024-03-31,0.13,100.1,82,7,Sports products exceeded my expectations.,0,471
CUS-014120,18.0,Non-binary,Chicago,Platinum,24,521.49,Grocery,2025-03-20,0.2,88.6,371,7,Very satisfied with my sports purchase.,1,471
CUS-014121,36.0,Female,Boston,Gold,16,52.63,Home,2024-05-23,0.22,5.0,262,8,Very satisfied with my electronics purchase.,0,471
CUS-014122,46.0,Non-binary,Dallas,Silver,27,52.63,Beauty,2025-01-14,0.22,82.6,83,9,Beauty selection could be better.,0,471
CUS-014123,39.0,,Houston,Silver,19,52.63,Toys,2024-03-31,0.01,31.1,0,9,Fast shipping and excellent beauty options!,0,471
CUS-014124,48.0,Female,San Francisco,Silver,4,52.63,Sports,2025-01-14,0.01,5.0,58,8,Not satisfied with the electronics products.,0,471
CUS-014125,41.0,Female,Miami,Silver,22,622.99,Fashion,2024-01-26,0.63,142.3,371,7,Disappointed with the recent electronics purchase.,0,471
CUS-014126,46.0,Male,Dallas,Platinum,13,419.4,Grocery,2024-03-31,0.22,18.7,59,11,Electronics products exceeded my expectations.,0,471
CUS-014127,18.0,Male,Houston,Gold,16,52.63,Grocery,2025-03-20,0.01,43.7,308,9,"Service needs improvement, especially for fashion.",0,471
CUS-014128,18.0,Female,San Francisco,Silver,3,703.53,Grocery,2025-03-20,0.06,10.5,0,13,Disappointed with the recent beauty purchase.,0,471
CUS-014129,18.0,Male,Dallas,Silver,17,958.09,Sports,2023-06-29,0.01,17.1,0,8,Amazing quality and great customer service in books.,0,471
CUS-014130,39.0,Male,Chicago,Silver,22,2056.89,Books,2023-11-17,0.01,120.2,29,7,Electronics products exceeded my expectations.,0,472
CUS-014131,49.0,Female,Chicago,Silver,45,4507.32,Fashion,2025-03-20,0.36,5.0,44,5,"Service needs improvement, especially for toys.",0,472
CUS-014132,69.0,Female,Boston,Gold,27,4762.9,Home,2025-01-14,0.51,42.3,223,6,Beauty products exceeded my expectations.,0,472
CUS-014133,54.0,Female,Los Angeles,Silver,22,724.77,Fashion,2025-03-14,0.01,30.3,9,9,Home products exceeded my expectations.,0,472
CUS-014134,69.0,Non-binary,Chicago,Gold,24,656.67,Fashion,2025-03-20,0.65,113.5,371,8,Fast shipping and excellent beauty options!,0,472
CUS-014135,18.0,Non-binary,Miami,Gold,13,525.11,Sports,2024-08-12,0.1,15.0,98,8,Amazing quality and great customer service in fashion.,0,472
CUS-014136,38.0,Male,Dallas,Silver,6,125.18,Sports,2025-01-14,0.14,43.9,0,2,Fast shipping and excellent toys options!,0,472
CUS-014137,27.0,Male,San Francisco,Silver,25,2658.85,Electronics,2025-01-14,0.51,84.2,196,3,Fast shipping and excellent electronics options!,0,472
CUS-014138,44.0,Male,New York,Gold,21,518.82,Electronics,2024-04-23,0.65,13.3,128,7,Amazing quality and great customer service in toys.,0,472
CUS-014139,60.0,Female,Boston,Silver,8,144.94,Electronics,2025-03-14,0.18,54.5,52,6,Fashion selection could be better.,0,472
CUS-014140,47.0,Female,New York,Silver,70,346.94,Toys,2025-01-14,0.01,15.2,0,9,Fast shipping and excellent fashion options!,0,472
CUS-014141,38.0,Non-binary,Houston,Silver,17,94.29,Sports,2024-06-12,0.01,13.5,0,8,Very satisfied with my fashion purchase.,0,472
CUS-014142,27.0,Male,San Francisco,Gold,2,52.63,Toys,2025-01-01,0.53,116.8,169,7,Toys products exceeded my expectations.,0,472
CUS-014143,69.0,Male,Dallas,Silver,5,52.63,Home,2024-06-12,0.09,101.4,39,8,Fast shipping and excellent home options!,0,472
